TPU_ID,YEAR,nearest_mtr_distance,nearest_mtr_station,nearest_mtr_lat,nearest_mtr_lon,mtr_stations_count,has_mtr_station,mtr_proximity_category,within_500m_buffer,within_1000m_buffer,within_2000m_buffer,year
723,2001,306.5409330916341,Tai Po Market,22.4446,114.1706,0,False,Very Close (<500m),True,True,True,2001
532,2001,3059.455984839599,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
532,2001,1127.8234607001964,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2001
532,2001,1314.3806775197972,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2001
527,2001,1003.7908895755844,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2001
725,2001,1787.6230242233255,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,True,True,2001
527,2001,732.9235297965167,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
723,2001,375.5233569397541,Tai Po Market,22.4446,114.1706,0,False,Very Close (<500m),True,True,True,2001
527,2001,651.6609309836548,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
524,2001,618.9361269267604,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
524,2001,614.8896765090079,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
524,2001,490.77578429859034,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2001
524,2001,562.2143920133876,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2001
523,2001,816.9578709214192,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2001
724,2001,2860.560564921024,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2001
523,2001,1103.1028796400592,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,True,True,2001
521,2001,978.0274577145726,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2001
724,2001,3403.566486589839,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2001
527,2001,1419.666111945299,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2001
532,2001,4500.289837235204,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
519,2001,1964.0640409541827,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2001
532,2001,3214.5904076419883,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
515,2001,593.5632102166246,Tin Shui Wai,22.446803,114.003028,0,False,Close (500-1000m),True,True,True,2001
724,2001,4500.153276833193,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2001
723,2001,441.5080719446431,Tai Po Market,22.4446,114.1706,0,False,Very Close (<500m),True,True,True,2001
524,2001,695.2028242545565,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2001
524,2001,603.2586410807681,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2001
515,2001,767.7843131625857,Tin Shui Wai,22.446803,114.003028,0,False,Close (500-1000m),False,True,True,2001
515,2001,469.77971367890495,Tin Shui Wai,22.446803,114.003028,0,False,Very Close (<500m),True,True,True,2001
512,2001,1204.6357062889329,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2001
527,2001,1222.2837460346138,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2001
524,2001,476.54133931917,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2001
524,2001,396.3734773432332,Yuen Long,22.4461,114.0352,0,False,Very Close (<500m),True,True,True,2001
723,2001,631.2860299536891,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2001
521,2001,836.0390610117837,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2001
524,2001,529.5962515546955,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),True,True,True,2001
527,2001,894.5968167989336,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
524,2001,786.8439996896828,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
524,2001,799.1364022625709,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
725,2001,1151.071564896957,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,True,True,2001
729,2001,727.9339370187352,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2001
521,2001,774.2773455616292,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2001
723,2001,886.8868571113014,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2001
515,2001,1005.845467518922,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2001
532,2001,3382.775823877515,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
521,2001,585.5180115324628,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),True,True,True,2001
723,2001,1072.1042469003182,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,True,True,2001
725,2001,747.6464103979469,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),True,True,True,2001
725,2001,1258.2428517928718,Tai Wo,22.4511,114.1611,0,False,Moderate (1-2km),False,False,True,2001
524,2001,868.7804452170355,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
521,2001,632.4275072331357,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),True,True,True,2001
724,2001,4060.5067139495777,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2001
532,2001,1535.0009059112012,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2001
524,2001,702.5057315056395,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2001
533,2001,2606.7361354049317,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
521,2001,927.1656708930698,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2001
723,2001,859.5093367793917,Tai Po Market,22.4446,114.1706,0,False,Close (500-1000m),False,True,True,2001
531,2001,1805.2202871518004,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2001
524,2001,927.0261629743776,Long Ping,22.449302,114.027269,0,False,Close (500-1000m),False,True,True,2001
521,2001,774.9558969745266,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),False,True,True,2001
533,2001,2650.469077418895,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
523,2001,1058.542370427272,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,True,True,2001
523,2001,1604.372803925299,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
728,2001,1888.2261262898155,Ma On Shan,22.4247,114.2316,0,False,Moderate (1-2km),False,False,True,2001
724,2001,2573.287996334051,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,False,2001
532,2001,3366.8839011247333,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
527,2001,1377.2500454239566,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,True,True,2001
725,2001,1201.2999397942751,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,True,True,2001
533,2001,2991.8307878792803,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
529,2001,1081.9983896941412,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,True,True,2001
529,2001,958.5179281740666,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2001
529,2001,725.9687559842902,Yuen Long,22.4461,114.0352,0,False,Close (500-1000m),False,True,True,2001
724,2001,3587.0409619760276,Tai Wo,22.4511,114.1611,0,False,Far (>2km),False,False,True,2001
519,2001,977.038299444225,Tin Shui Wai,22.446803,114.003028,0,False,Close (500-1000m),False,True,True,2001
532,2001,3427.345875647338,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
521,2001,430.501092101759,Kam Sheung Road,22.4348,114.0634,0,False,Very Close (<500m),True,True,True,2001
326,2001,984.5300207065266,Kwai Fong,22.3569,114.1279,0,False,Close (500-1000m),False,True,True,2001
522,2001,3233.0223213975632,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,False,2001
522,2001,2313.0410625464933,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,False,2001
729,2001,1609.0499940923646,University,22.413808,114.209437,0,False,Moderate (1-2km),False,False,True,2001
725,2001,2339.2484273911914,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,True,2001
512,2001,1924.882898508364,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2001
725,2001,1112.0215170823517,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,True,True,2001
515,2001,1238.8692426216585,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2001
529,2001,1384.9623793525325,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
531,2001,777.60256584292,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),True,True,True,2001
512,2001,1493.956942565869,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2001
523,2001,1480.6641907587866,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,True,True,2001
533,2001,4743.581768944283,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
519,2001,1400.6341334913038,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,True,True,2001
518,2001,1845.7711701920568,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2001
742,2001,7019.688398343332,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
512,2001,1729.9943206514124,Tin Shui Wai,22.446803,114.003028,0,False,Moderate (1-2km),False,False,True,2001
531,2001,257.4026941516255,Kam Sheung Road,22.4348,114.0634,1,True,Very Close (<500m),True,True,True,2001
512,2001,2179.385801028862,Siu Hong,22.413564,113.979115,0,False,Far (>2km),False,False,True,2001
742,2001,7328.104657428216,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
531,2001,1522.9262039452426,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2001
518,2001,1910.1203051933448,Long Ping,22.449302,114.027269,0,False,Moderate (1-2km),False,False,True,2001
523,2001,1526.855247212916,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
725,2001,1449.641195734332,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,False,True,2001
741,2001,6062.960177071509,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
725,2001,2342.834911320468,Tai Po Market,22.4446,114.1706,0,False,Far (>2km),False,False,True,2001
523,2001,1512.9285318541167,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
523,2001,1855.696259615219,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
523,2001,1715.0192956534058,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
518,2001,2166.002665314682,Long Ping,22.449302,114.027269,0,False,Far (>2km),False,False,True,2001
523,2001,1667.4554025344726,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
729,2001,1884.8207247851328,Tai Po Market,22.4446,114.1706,0,False,Moderate (1-2km),False,False,True,2001
533,2001,2819.306901350091,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
531,2001,1056.3005066281503,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2001
729,2001,1776.4656264024068,University,22.413808,114.209437,0,False,Moderate (1-2km),False,False,True,2001
519,2001,2197.27554543964,Tin Shui Wai,22.446803,114.003028,0,False,Far (>2km),False,False,True,2001
729,2001,2429.7396753171593,University,22.413808,114.209437,0,False,Far (>2km),False,False,True,2001
531,2001,1036.087726757436,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,True,True,2001
441,2001,2207.2400353230228,Siu Hong,22.413564,113.979115,0,False,Far (>2km),False,False,True,2001
531,2001,2343.0578872384303,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
531,2001,2510.726183359749,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,True,2001
531,2001,760.3712301853705,Kam Sheung Road,22.4348,114.0634,0,False,Close (500-1000m),True,True,True,2001
533,2001,4822.248339717372,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
441,2001,2080.1965803091884,Siu Hong,22.413564,113.979115,0,False,Far (>2km),False,False,True,2001
442,2001,1428.6369490174493,Siu Hong,22.413564,113.979115,0,False,Moderate (1-2km),False,True,True,2001
742,2001,8358.036732219003,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
531,2001,1866.929103825039,Kam Sheung Road,22.4348,114.0634,0,False,Moderate (1-2km),False,False,True,2001
442,2001,1321.3688422963105,Siu Hong,22.413564,113.979115,0,False,Moderate (1-2km),False,True,True,2001
522,2001,1976.176792947243,Yuen Long,22.4461,114.0352,0,False,Moderate (1-2km),False,False,True,2001
522,2001,2065.490083395589,Yuen Long,22.4461,114.0352,0,False,Far (>2km),False,False,True,2001
759,2001,863.0934863060482,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),False,True,True,2001
326,2001,626.6057262399592,Kwai Hing,22.3632,114.1312,0,False,Close (500-1000m),True,True,True,2001
426,2001,4313.7731540855775,Tuen Mun,22.394156,113.973948,0,False,Far (>2km),False,False,False,2001
328,2001,170.74324752787277,Kwai Hing,22.3632,114.1312,0,False,Very Close (<500m),True,True,True,2001
531,2001,2478.132393797331,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,False,2001
531,2001,2082.5843669981946,Kam Sheung Road,22.4348,114.0634,0,False,Far (>2km),False,False,True,2001
442,2001,1721.6045436770862,Siu Hong,22.413564,113.979115,0,False,Moderate (1-2km),False,False,True,2001
757,2001,277.4002933033972,Ma On Shan,22.4247,114.2316,0,False,Very Close (<500m),True,True,True,2001
751,2001,2057.261703551887,University,22.413808,114.209437,0,False,Far (>2km),False,False,True,2001
742,2001,8064.98809106387,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
327,2001,921.8342193098248,Lai King,22.3484,114.1261,0,False,Close (500-1000m),False,True,True,2001
328,2001,480.5958162249206,Lai King,22.3484,114.1261,0,False,Very Close (<500m),True,True,True,2001
820,2001,3149.103315679829,Choi Hung,22.334161,114.210289,0,False,Far (>2km),False,False,False,2001
820,2001,3358.2948688102624,Choi Hung,22.334161,114.210289,0,False,Far (>2km),False,False,False,2001
281,2001,1228.2225668498966,Diamond Hill,22.339189,114.202382,0,False,Moderate (1-2km),False,False,True,2001
328,2001,624.7623949666589,Lai King,22.3484,114.1261,0,False,Close (500-1000m),False,True,True,2001
820,2001,3147.6162345183297,Choi Hung,22.334161,114.210289,0,False,Far (>2km),False,False,False,2001
281,2001,1102.242494723415,Wong Tai Sin,22.341839,114.192124,0,False,Moderate (1-2km),False,True,True,2001
281,2001,960.4978633316936,Wong Tai Sin,22.341839,114.192124,0,False,Close (500-1000m),False,True,True,2001
282,2001,952.6804293840688,Wong Tai Sin,22.341839,114.192124,0,False,Close (500-1000m),False,True,True,2001
281,2001,1149.0096906694866,Diamond Hill,22.339189,114.202382,0,False,Moderate (1-2km),False,False,True,2001
262,2001,643.6183641871979,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),True,True,True,2001
423,2001,1144.48849430779,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,True,True,2001
753,2001,302.61716472392783,Racecourse,22.400476,114.202899,0,False,Very Close (<500m),True,True,True,2001
753,2001,1423.9976181069628,Fo Tan,22.3953,114.1982,0,False,Moderate (1-2km),False,True,True,2001
762,2001,2441.918865965302,Tai Shui Hang,22.4088,114.223,0,False,Far (>2km),False,True,True,2001
328,2001,109.56246715524247,Lai King,22.3484,114.1261,1,True,Very Close (<500m),True,True,True,2001
268,2001,734.3732477498045,Kowloon Tong,22.336809,114.177245,0,False,Close (500-1000m),True,True,True,2001
328,2001,820.8211177521761,Lai King,22.3484,114.1261,0,False,Close (500-1000m),False,True,True,2001
350,2001,1278.9434852220131,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2001
425,2001,1328.9545409430818,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,True,True,2001
754,2001,564.379911883041,Sha Tin,22.3825,114.1875,0,False,Close (500-1000m),True,True,True,2001
756,2001,1229.3954312410249,Shek Mun,22.3877,114.2083,0,False,Moderate (1-2km),False,False,True,2001
755,2001,189.06830390606035,Sha Tin Wai,22.3771,114.195,0,False,Very Close (<500m),True,True,True,2001
759,2001,341.2461877488905,Che Kung Temple,22.3748,114.1861,0,False,Very Close (<500m),True,True,True,2001
754,2001,980.8280603411808,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),False,True,True,2001
754,2001,103.88938811263704,Tai Wai,22.3731,114.1786,0,False,Very Close (<500m),True,True,True,2001
324,2001,202.0051926926574,Tsuen Wan station,22.373698,114.117726,0,False,Very Close (<500m),True,True,True,2001
326,2001,300.3528139144011,Kwai Hing,22.3632,114.1312,0,False,Very Close (<500m),True,True,True,2001
335,2001,4474.177707758484,Sunny Bay,22.33285,114.028222,0,False,Far (>2km),False,False,False,2001
426,2001,4295.881174344853,Sunny Bay,22.33285,114.028222,0,False,Far (>2km),False,False,False,2001
822,2001,5258.795995195278,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
351,2001,687.8852442482204,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),True,True,True,2001
326,2001,352.9303553645503,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
759,2001,617.7786459399076,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),False,True,True,2001
327,2001,604.2629315934084,Kwai Hing,22.3632,114.1312,0,False,Close (500-1000m),False,True,True,2001
281,2001,858.9421785048717,Wong Tai Sin,22.341839,114.192124,0,False,Close (500-1000m),False,True,True,2001
328,2001,109.8935931139598,Lai King,22.3484,114.1261,0,False,Very Close (<500m),True,True,True,2001
327,2001,704.0950144549519,Kwai Hing,22.3632,114.1312,0,False,Close (500-1000m),True,True,True,2001
326,2001,1015.8324013068792,Kwai Fong,22.3569,114.1279,0,False,Moderate (1-2km),False,True,True,2001
327,2001,872.9851045140617,Kwai Hing,22.3632,114.1312,0,False,Close (500-1000m),False,True,True,2001
426,2001,4239.234868960776,Sunny Bay,22.33285,114.028222,0,False,Far (>2km),False,False,False,2001
326,2001,421.85238656742064,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
759,2001,658.8517617751058,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),False,True,True,2001
351,2001,463.4985830673951,Tsing Yi,22.360206,114.107587,0,False,Very Close (<500m),True,True,True,2001
759,2001,527.0349950611974,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),True,True,True,2001
326,2001,85.85950380726182,Kwai Fong,22.3569,114.1279,1,True,Very Close (<500m),True,True,True,2001
351,2001,306.5658648310482,Tsing Yi,22.360206,114.107587,0,False,Very Close (<500m),True,True,True,2001
351,2001,1238.9505744328812,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,True,True,2001
328,2001,480.57088986102536,Lai King,22.3484,114.1261,0,False,Very Close (<500m),True,True,True,2001
328,2001,339.56141951027786,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
820,2001,3782.8523001028766,Choi Hung,22.334161,114.210289,0,False,Far (>2km),False,False,False,2001
326,2001,343.6647286738209,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
426,2001,4384.296333467785,Sunny Bay,22.33285,114.028222,0,False,Far (>2km),False,False,False,2001
761,2001,975.954154505316,Hin Keng,22.364,114.1708,0,False,Close (500-1000m),False,True,True,2001
328,2001,422.5302595153294,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
328,2001,492.9417935911245,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
351,2001,929.8559671835324,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2001
351,2001,1318.4044501015012,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2001
327,2001,1416.2734948423752,Kwai Fong,22.3569,114.1279,0,False,Moderate (1-2km),False,True,True,2001
326,2001,124.5690882798693,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
326,2001,533.2382126188853,Kwai Fong,22.3569,114.1279,0,False,Close (500-1000m),True,True,True,2001
350,2001,372.13970077434647,Tsing Yi,22.360206,114.107587,0,False,Very Close (<500m),True,True,True,2001
351,2001,1085.4289744860214,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,True,True,2001
350,2001,813.6851424885698,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2001
326,2001,136.70801540589108,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
350,2001,562.6294428980992,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),True,True,True,2001
350,2001,666.5233696257211,Tsing Yi,22.360206,114.107587,0,False,Close (500-1000m),False,True,True,2001
327,2001,1038.943474205012,Kwai Fong,22.3569,114.1279,0,False,Moderate (1-2km),False,True,True,2001
326,2001,343.44993749478317,Kwai Fong,22.3569,114.1279,0,False,Very Close (<500m),True,True,True,2001
351,2001,1603.8136110783796,Tsing Yi,22.360206,114.107587,0,False,Moderate (1-2km),False,False,True,2001
271,2001,476.2059779887502,Kowloon Tong,22.336809,114.177245,0,False,Very Close (<500m),True,True,True,2001
292,2001,1260.0654240323415,Kowloon Bay,22.3235,114.2141,0,False,Moderate (1-2km),False,False,True,2001
265,2001,475.7727531264917,Sham Shui Po,22.330141,114.163247,0,False,Very Close (<500m),True,True,True,2001
264,2001,513.0571969280138,Nam Cheong,22.32829,114.1538,0,False,Close (500-1000m),True,True,True,2001
266,2001,252.7717883758785,Sham Shui Po,22.330141,114.163247,0,False,Very Close (<500m),True,True,True,2001
265,2001,357.64646982640437,Sham Shui Po,22.330141,114.163247,0,False,Very Close (<500m),True,True,True,2001
263,2001,184.0675120851718,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True,2001
268,2001,382.3514726046288,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True,2001
271,2001,589.7470937794428,Kowloon Tong,22.336809,114.177245,0,False,Close (500-1000m),True,True,True,2001
350,2001,477.13105452016134,Tsing Yi,22.360206,114.107587,0,False,Very Close (<500m),True,True,True,2001
320,2001,1023.6569873731972,Lai King,22.3484,114.1261,0,False,Moderate (1-2km),True,True,True,2001
831,2001,2544.0271733797795,Po Lam,22.3224,114.258,0,False,Far (>2km),False,False,False,2001
281,2001,530.4152404642875,Wong Tai Sin,22.341839,114.192124,0,False,Close (500-1000m),True,True,True,2001
272,2001,680.4347357893625,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True,2001
281,2001,391.1426522191684,Diamond Hill,22.339189,114.202382,0,False,Very Close (<500m),True,True,True,2001
271,2001,506.5241050521481,Kowloon Tong,22.336809,114.177245,0,False,Close (500-1000m),True,True,True,2001
282,2001,478.0413871401532,Lok Fu,22.338,114.1871,0,False,Very Close (<500m),True,True,True,2001
328,2001,945.6803942665972,Mei Foo,22.336907,114.140573,0,False,Close (500-1000m),False,True,True,2001
261,2001,755.49313935364,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),False,True,True,2001
262,2001,716.8715917435518,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),False,True,True,2001
288,2001,790.4885517423015,Diamond Hill,22.339189,114.202382,0,False,Close (500-1000m),False,True,True,2001
272,2001,666.6565305809333,Lok Fu,22.338,114.1871,0,False,Close (500-1000m),False,True,True,2001
282,2001,388.5036194660452,Lok Fu,22.338,114.1871,0,False,Very Close (<500m),True,True,True,2001
351,2001,2702.0323621726016,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2001
281,2001,173.53047812545373,Diamond Hill,22.339189,114.202382,0,False,Very Close (<500m),True,True,True,2001
282,2001,330.3470431390772,Wong Tai Sin,22.341839,114.192124,0,False,Very Close (<500m),True,True,True,2001
272,2001,471.5938288198718,Kowloon Tong,22.336809,114.177245,0,False,Very Close (<500m),True,True,True,2001
288,2001,709.4425076128684,Choi Hung,22.334161,114.210289,0,False,Close (500-1000m),False,True,True,2001
351,2001,2365.439419702322,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2001
281,2001,555.0993195324595,Wong Tai Sin,22.341839,114.192124,0,False,Close (500-1000m),True,True,True,2001
328,2001,896.9809620374009,Mei Foo,22.336907,114.140573,0,False,Close (500-1000m),False,True,True,2001
282,2001,287.17026821058573,Wong Tai Sin,22.341839,114.192124,0,False,Very Close (<500m),True,True,True,2001
263,2001,473.2595479179592,Shek Kip Mei,22.332,114.1687,0,False,Very Close (<500m),True,True,True,2001
262,2001,536.8510911892132,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),True,True,True,2001
284,2001,537.0428055711626,Diamond Hill,22.339189,114.202382,0,False,Close (500-1000m),True,True,True,2001
264,2001,170.95910924033615,Cheung Sha Wan,22.3354,114.1563,0,False,Very Close (<500m),True,True,True,2001
271,2001,92.65990116122852,Kowloon Tong,22.336809,114.177245,1,True,Very Close (<500m),True,True,True,2001
268,2001,958.0911135770364,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),False,True,True,2001
263,2001,837.1933410181337,Shek Kip Mei,22.332,114.1687,0,False,Close (500-1000m),True,True,True,2001
263,2001,888.7088621170944,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),False,True,True,2001
272,2001,573.7507437031129,Kowloon Tong,22.336809,114.177245,0,False,Close (500-1000m),True,True,True,2001
283,2001,221.7063395471857,Wong Tai Sin,22.341839,114.192124,0,False,Very Close (<500m),True,True,True,2001
324,2001,730.8853027856479,Tsuen Wan West,22.36755,114.11098,0,False,Close (500-1000m),True,True,True,2001
755,2001,511.9480207372655,Che Kung Temple,22.3748,114.1861,0,False,Close (500-1000m),True,True,True,2001
324,2001,438.52657665113213,Tsuen Wan station,22.373698,114.117726,0,False,Very Close (<500m),True,True,True,2001
260,2001,448.2709257213373,Mei Foo,22.336907,114.140573,0,False,Very Close (<500m),True,True,True,2001
283,2001,255.1425258827025,Wong Tai Sin,22.341839,114.192124,0,False,Very Close (<500m),True,True,True,2001
262,2001,647.2846910459222,Cheung Sha Wan,22.3354,114.1563,0,False,Close (500-1000m),False,True,True,2001
425,2001,1138.5650879634295,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,True,True,2001
811,2001,6827.192815649237,Wu Kai Sha,22.4291,114.2438,0,False,Far (>2km),False,False,False,2001
425,2001,1048.31357526279,Tuen Mun,22.394156,113.973948,0,False,Moderate (1-2km),False,True,True,2001
260,2001,199.07527901493805,Mei Foo,22.336907,114.140573,0,False,Very Close (<500m),True,True,True,2001
283,2001,220.99660051342903,Wong Tai Sin,22.341839,114.192124,0,False,Very Close (<500m),True,True,True,2001
351,2001,2847.152787153231,Tsing Yi,22.360206,114.107587,0,False,Far (>2km),False,False,False,2001
